county,precinct,office,district,party,candidate,votes,election_day_paper_ballot,absentee,early_vote_ivo_machine,election_day_ivo_machine,early_vote_paper_ballot
Benton,23 Hiwasse Fire Station,State Representative District 92,,REP,Representative Mary Lou Slinkard,126,6,0,25,95,0
Benton,24 Highlands Church,State Representative District 92,,REP,Representative Mary Lou Slinkard,578,98,4,134,342,0
Benton,25 Presbyterian Church of Bella Vista,State Representative District 92,,REP,Representative Mary Lou Slinkard,434,5,10,125,294,0
Benton,26 Bella Vista 1st United Methodist Church,State Representative District 92,,REP,Representative Mary Lou Slinkard,374,4,4,166,200,0
Benton,27 Bella Vista Christian Church,State Representative District 92,,REP,Representative Mary Lou Slinkard,366,3,5,140,218,0
Benton,34 BentonvilleChurch of Christ,State Representative District 92,,REP,Representative Mary Lou Slinkard,180,0,1,84,95,0
Benton,22 New Life Christian Center,State Representative District 93,,REP,Duane Neal,17,0,0,4,13,0
Benton,31 Bella Vista Church of Christ,State Representative District 93,,REP,Duane Neal,30,1,0,12,17,0
Benton,32 Bentonville 1st Presbyterian Church,State Representative District 93,,REP,Duane Neal,391,25,2,195,168,1
Benton,34 BentonvilleChurch of Christ,State Representative District 93,,REP,Duane Neal,335,2,3,171,159,0
Benton,36 1st Assembly of God Church,State Representative District 93,,REP,Duane Neal,289,3,3,117,166,0
Benton,37 Bentonville First Baptist Church,State Representative District 93,,REP,Duane Neal,165,7,1,73,84,0
Benton,38 Hope Church of Northwest Arkansas,State Representative District 93,,REP,Duane Neal,127,10,2,58,57,0
Benton,22 New Life Christian Center,State Representative District 93,,REP,Councilman Jim Dotson,38,0,0,15,23,0
Benton,31 Bella Vista Church of Christ,State Representative District 93,,REP,Councilman Jim Dotson,31,0,1,9,21,0
Benton,32 Bentonville 1st Presbyterian Church,State Representative District 93,,REP,Councilman Jim Dotson,473,34,2,179,257,1
Benton,34 BentonvilleChurch of Christ,State Representative District 93,,REP,Councilman Jim Dotson,375,3,7,148,217,0
Benton,36 1st Assembly of God Church,State Representative District 93,,REP,Councilman Jim Dotson,377,5,0,119,252,1
Benton,37 Bentonville First Baptist Church,State Representative District 93,,REP,Councilman Jim Dotson,221,6,1,78,136,0
Benton,38 Hope Church of Northwest Arkansas,State Representative District 93,,REP,Councilman Jim Dotson,110,3,0,56,51,0
Benton,01 Gravette Civic Center,County Assessor,,REP,Bear Chaney,348,40,6,43,259,0
Benton,02 Sulphur Springs Community Building,County Assessor,,REP,Bear Chaney,73,17,1,5,50,0
Benton,03 Monte Ne Baptist Church,County Assessor,,REP,Bear Chaney,213,39,2,53,118,1
Benton,04 Decatur Municipal Building,County Assessor,,REP,Bear Chaney,132,34,0,16,82,0
Benton,05 Prairie Creek Community Center,County Assessor,,REP,Bear Chaney,419,24,4,188,203,0
Benton,06 Gentry Methodist Church,County Assessor,,REP,Bear Chaney,160,2,0,18,140,0
Benton,07 Total Life Community Center,County Assessor,,REP,Bear Chaney,83,3,2,31,47,0
Benton,08 1st Christian - Siloam,County Assessor,,REP,Bear Chaney,149,2,3,34,110,0
Benton,09 Siloam Springs Community Building,County Assessor,,REP,Bear Chaney,263,29,0,101,133,0
Benton,10 Heritage Missionary Baptist Church,County Assessor,,REP,Bear Chaney,106,30,1,34,41,0
Benton,11 St. Marys Catholic Church,County Assessor,,REP,Bear Chaney,316,23,3,104,186,0
Benton,12 Avoca Town Hall,County Assessor,,REP,Bear Chaney,163,10,1,32,120,0
Benton,13 Lost Bridge Village Community Building,County Assessor,,REP,Bear Chaney,133,8,2,24,99,0
Benton,14 Garfield 1st Baptist Church,County Assessor,,REP,Bear Chaney,184,21,3,28,132,0
Benton,15 Springtown Church of Christ,County Assessor,,REP,Bear Chaney,57,6,0,4,47,0
Benton,16 Robinson Community Building,County Assessor,,REP,Bear Chaney,22,0,1,2,19,0
Benton,17 Logan Community Building,County Assessor,,REP,Bear Chaney,39,1,0,7,31,0
Benton,18 Cave Springs Community Building,County Assessor,,REP,Bear Chaney,375,2,1,79,291,2
Benton,19 Highfill Town Hall,County Assessor,,REP,Bear Chaney,53,3,0,4,46,0
Benton,20 Vaughn Presbyterian Church,County Assessor,,REP,Bear Chaney,195,21,0,41,133,0
Benton,21 St. Bernards Catholic Church,County Assessor,,REP,Bear Chaney,172,3,5,60,104,0
Benton,22 New Life Christian Center,County Assessor,,REP,Bear Chaney,545,1,4,151,389,0
Benton,23 Hiwasse Fire Station,County Assessor,,REP,Bear Chaney,109,6,0,14,89,0
Benton,24 Highlands Church,County Assessor,,REP,Bear Chaney,481,73,10,122,276,0
Benton,25 Presbyterian Church of Bella Vista,County Assessor,,REP,Bear Chaney,428,7,7,130,284,0
Benton,26 Bella Vista 1st United Methodist Church,County Assessor,,REP,Bear Chaney,351,11,3,152,185,0
Benton,27 Bella Vista Christian Church,County Assessor,,REP,Bear Chaney,392,6,3,138,245,0
Benton,28 Bella Vista Baptist Church,County Assessor,,REP,Bear Chaney,272,21,1,86,164,0
Benton,29 St. Theodores Episcopal Church,County Assessor,,REP,Bear Chaney,315,26,2,95,192,0
Benton,30 VFW Post 9063,County Assessor,,REP,Bear Chaney,437,17,13,170,237,0
Benton,31 Bella Vista Church of Christ,County Assessor,,REP,Bear Chaney,166,6,2,49,109,0
Benton,32 Bentonville 1st Presbyterian Church,County Assessor,,REP,Bear Chaney,669,36,4,284,343,2
Benton,33 Pea Ridge Emergency Services Building,County Assessor,,REP,Bear Chaney,386,36,1,82,267,0
Benton,34 BentonvilleChurch of Christ,County Assessor,,REP,Bear Chaney,707,5,10,322,370,0
Benton,35 Cornorstone Assembly of God,County Assessor,,REP,Bear Chaney,107,10,0,32,65,0
Benton,36 1st Assembly of God Church,County Assessor,,REP,Bear Chaney,493,4,3,189,296,1
Benton,37 Bentonville First Baptist Church,County Assessor,,REP,Bear Chaney,262,6,1,101,154,0
Benton,38 Hope Church of Northwest Arkansas,County Assessor,,REP,Bear Chaney,275,21,7,115,132,0
Benton,39 Oakley Chapel United Methodist Church,County Assessor,,REP,Bear Chaney,123,1,1,36,85,0
Benton,40 Central United Methodist Church,County Assessor,,REP,Bear Chaney,272,2,2,86,182,0
Benton,41 Little Flock City Hall,County Assessor,,REP,Bear Chaney,178,10,1,34,133,0
Benton,42 Grace Lutheran Church,County Assessor,,REP,Bear Chaney,188,14,1,50,123,0
Benton,43 Rogers 1st Church of the Nazarene,County Assessor,,REP,Bear Chaney,493,11,2,150,330,0
Benton,44 Holy Trinity Lutheran Church,County Assessor,,REP,Bear Chaney,56,3,1,18,34,0
Benton,45 Bland Chapel (Rocky Branch),County Assessor,,REP,Bear Chaney,175,38,2,71,64,0
Benton,46 Colonial Baptist Church,County Assessor,,REP,Bear Chaney,64,0,2,15,47,0
Benton,47 Charity Baptist Church,County Assessor,,REP,Bear Chaney,361,0,6,84,271,0
Benton,48 Bethel Heights City Hall,County Assessor,,REP,Bear Chaney,182,3,2,28,149,0
Benton,49 Lowell First Baptist Church,County Assessor,,REP,Bear Chaney,178,42,2,28,106,0
Benton,50 Faith Christian Fellowship Church,County Assessor,,REP,Bear Chaney,97,11,2,14,70,0
Benton,51 War Eagle Mill,County Assessor,,REP,Bear Chaney,112,20,1,28,63,0
Benton,52 First United Pentecostal Church,County Assessor,,REP,Bear Chaney,129,22,1,28,78,0
Benton,53 Rogers 1st United Methodist Church,County Assessor,,REP,Bear Chaney,206,2,4,99,101,0
Benton,54 1st Christian of Rogers,County Assessor,,REP,Bear Chaney,106,0,0,32,74,0
Benton,55 Southside Church of Christ,County Assessor,,REP,Bear Chaney,159,8,3,50,97,1
Benton,56 Rogers Christian Church,County Assessor,,REP,Bear Chaney,262,32,10,84,135,1
Benton,57 Hickory Creek Fire Station,County Assessor,,REP,Bear Chaney,57,14,1,3,39,0
Benton,01 Gravette Civic Center,County Assessor,,REP,Valerie Brewer,223,25,1,19,178,0
Benton,02 Sulphur Springs Community Building,County Assessor,,REP,Valerie Brewer,36,10,0,3,23,0
Benton,03 Monte Ne Baptist Church,County Assessor,,REP,Valerie Brewer,180,37,0,43,100,0
Benton,04 Decatur Municipal Building,County Assessor,,REP,Valerie Brewer,84,19,0,9,56,0
Benton,05 Prairie Creek Community Center,County Assessor,,REP,Valerie Brewer,316,25,0,132,159,0
Benton,06 Gentry Methodist Church,County Assessor,,REP,Valerie Brewer,124,0,2,11,111,0
Benton,07 Total Life Community Center,County Assessor,,REP,Valerie Brewer,59,2,0,17,40,0
Benton,08 1st Christian - Siloam,County Assessor,,REP,Valerie Brewer,95,0,0,23,72,0
Benton,09 Siloam Springs Community Building,County Assessor,,REP,Valerie Brewer,134,21,0,45,68,0
Benton,10 Heritage Missionary Baptist Church,County Assessor,,REP,Valerie Brewer,88,29,1,23,35,0
Benton,11 St. Marys Catholic Church,County Assessor,,REP,Valerie Brewer,166,22,1,54,89,0
Benton,12 Avoca Town Hall,County Assessor,,REP,Valerie Brewer,140,22,2,17,99,0
Benton,13 Lost Bridge Village Community Building,County Assessor,,REP,Valerie Brewer,81,6,0,9,66,0
Benton,14 Garfield 1st Baptist Church,County Assessor,,REP,Valerie Brewer,179,22,0,25,132,0
Benton,15 Springtown Church of Christ,County Assessor,,REP,Valerie Brewer,50,11,1,3,35,0
Benton,16 Robinson Community Building,County Assessor,,REP,Valerie Brewer,19,1,0,6,12,0
Benton,17 Logan Community Building,County Assessor,,REP,Valerie Brewer,18,2,0,2,14,0
Benton,18 Cave Springs Community Building,County Assessor,,REP,Valerie Brewer,219,1,3,31,184,0
Benton,19 Highfill Town Hall,County Assessor,,REP,Valerie Brewer,31,1,0,1,29,0
Benton,20 Vaughn Presbyterian Church,County Assessor,,REP,Valerie Brewer,91,5,2,13,71,0
Benton,21 St. Bernards Catholic Church,County Assessor,,REP,Valerie Brewer,122,2,2,30,88,0
Benton,22 New Life Christian Center,County Assessor,,REP,Valerie Brewer,257,8,3,57,189,0
Benton,23 Hiwasse Fire Station,County Assessor,,REP,Valerie Brewer,45,1,0,11,33,0
Benton,24 Highlands Church,County Assessor,,REP,Valerie Brewer,299,44,1,59,195,0
Benton,25 Presbyterian Church of Bella Vista,County Assessor,,REP,Valerie Brewer,238,5,5,54,174,0
Benton,26 Bella Vista 1st United Methodist Church,County Assessor,,REP,Valerie Brewer,223,4,3,84,132,0
Benton,27 Bella Vista Christian Church,County Assessor,,REP,Valerie Brewer,212,4,4,75,129,0
Benton,28 Bella Vista Baptist Church,County Assessor,,REP,Valerie Brewer,190,13,4,47,126,0
Benton,29 St. Theodores Episcopal Church,County Assessor,,REP,Valerie Brewer,194,19,0,48,127,0
Benton,30 VFW Post 9063,County Assessor,,REP,Valerie Brewer,249,8,2,88,151,0
Benton,31 Bella Vista Church of Christ,County Assessor,,REP,Valerie Brewer,78,2,1,21,54,0
Benton,32 Bentonville 1st Presbyterian Church,County Assessor,,REP,Valerie Brewer,244,23,1,105,115,0
Benton,33 Pea Ridge Emergency Services Building,County Assessor,,REP,Valerie Brewer,248,20,1,47,180,0
Benton,34 BentonvilleChurch of Christ,County Assessor,,REP,Valerie Brewer,310,2,2,127,179,0
Benton,35 Cornorstone Assembly of God,County Assessor,,REP,Valerie Brewer,85,3,0,25,57,0
Benton,36 1st Assembly of God Church,County Assessor,,REP,Valerie Brewer,196,5,2,63,125,1
Benton,37 Bentonville First Baptist Church,County Assessor,,REP,Valerie Brewer,138,7,1,55,75,0
Benton,38 Hope Church of Northwest Arkansas,County Assessor,,REP,Valerie Brewer,154,10,2,67,75,0
Benton,39 Oakley Chapel United Methodist Church,County Assessor,,REP,Valerie Brewer,78,2,3,19,54,0
Benton,40 Central United Methodist Church,County Assessor,,REP,Valerie Brewer,189,7,4,51,127,0
Benton,41 Little Flock City Hall,County Assessor,,REP,Valerie Brewer,129,4,1,25,99,0
Benton,42 Grace Lutheran Church,County Assessor,,REP,Valerie Brewer,97,15,0,19,63,0
Benton,43 Rogers 1st Church of the Nazarene,County Assessor,,REP,Valerie Brewer,259,5,2,69,183,0
Benton,44 Holy Trinity Lutheran Church,County Assessor,,REP,Valerie Brewer,64,3,2,16,43,0
Benton,45 Bland Chapel (Rocky Branch),County Assessor,,REP,Valerie Brewer,93,18,0,37,38,0
Benton,46 Colonial Baptist Church,County Assessor,,REP,Valerie Brewer,74,3,0,17,54,0
Benton,47 Charity Baptist Church,County Assessor,,REP,Valerie Brewer,216,1,1,50,164,0
Benton,48 Bethel Heights City Hall,County Assessor,,REP,Valerie Brewer,144,3,3,19,119,0
Benton,49 Lowell First Baptist Church,County Assessor,,REP,Valerie Brewer,126,36,0,13,77,0
Benton,50 Faith Christian Fellowship Church,County Assessor,,REP,Valerie Brewer,98,9,0,31,58,0
Benton,51 War Eagle Mill,County Assessor,,REP,Valerie Brewer,58,11,1,11,35,0
Benton,52 First United Pentecostal Church,County Assessor,,REP,Valerie Brewer,101,18,0,25,58,0
Benton,53 Rogers 1st United Methodist Church,County Assessor,,REP,Valerie Brewer,209,4,3,88,114,0
Benton,54 1st Christian of Rogers,County Assessor,,REP,Valerie Brewer,87,0,2,27,58,0
Benton,55 Southside Church of Christ,County Assessor,,REP,Valerie Brewer,108,6,2,27,73,0
Benton,56 Rogers Christian Church,County Assessor,,REP,Valerie Brewer,216,29,3,59,125,0
Benton,57 Hickory Creek Fire Station,County Assessor,,REP,Valerie Brewer,64,7,1,7,49,0
Benton,01 Gravette Civic Center,County Judge,,REP,"Robert ""Bob"" Clinard",380,45,4,39,292,0
Benton,02 Sulphur Springs Community Building,County Judge,,REP,"Robert ""Bob"" Clinard",65,15,0,5,45,0
Benton,03 Monte Ne Baptist Church,County Judge,,REP,"Robert ""Bob"" Clinard",292,52,0,80,159,1
Benton,04 Decatur Municipal Building,County Judge,,REP,"Robert ""Bob"" Clinard",148,38,0,18,92,0
Benton,05 Prairie Creek Community Center,County Judge,,REP,"Robert ""Bob"" Clinard",606,41,3,262,300,0
Benton,06 Gentry Methodist Church,County Judge,,REP,"Robert ""Bob"" Clinard",210,2,1,22,185,0
Benton,07 Total Life Community Center,County Judge,,REP,"Robert ""Bob"" Clinard",107,5,0,35,67,0
Benton,08 1st Christian - Siloam,County Judge,,REP,"Robert ""Bob"" Clinard",187,1,1,47,138,0
Benton,09 Siloam Springs Community Building,County Judge,,REP,"Robert ""Bob"" Clinard",299,37,0,115,147,0
Benton,10 Heritage Missionary Baptist Church,County Judge,,REP,"Robert ""Bob"" Clinard",147,41,2,44,60,0
Benton,11 St. Marys Catholic Church,County Judge,,REP,"Robert ""Bob"" Clinard",346,29,3,117,197,0
Benton,12 Avoca Town Hall,County Judge,,REP,"Robert ""Bob"" Clinard",209,24,2,33,150,0
Benton,13 Lost Bridge Village Community Building,County Judge,,REP,"Robert ""Bob"" Clinard",157,12,2,26,117,0
Benton,14 Garfield 1st Baptist Church,County Judge,,REP,"Robert ""Bob"" Clinard",221,32,0,35,154,0
Benton,15 Springtown Church of Christ,County Judge,,REP,"Robert ""Bob"" Clinard",73,10,1,3,59,0
Benton,16 Robinson Community Building,County Judge,,REP,"Robert ""Bob"" Clinard",29,1,1,6,21,0
Benton,17 Logan Community Building,County Judge,,REP,"Robert ""Bob"" Clinard",38,1,0,8,29,0
Benton,18 Cave Springs Community Building,County Judge,,REP,"Robert ""Bob"" Clinard",464,0,2,96,364,2
Benton,19 Highfill Town Hall,County Judge,,REP,"Robert ""Bob"" Clinard",61,4,0,4,53,0
Benton,20 Vaughn Presbyterian Church,County Judge,,REP,"Robert ""Bob"" Clinard",203,22,0,38,143,0
Benton,21 St. Bernards Catholic Church,County Judge,,REP,"Robert ""Bob"" Clinard",223,3,3,74,143,0
Benton,22 New Life Christian Center,County Judge,,REP,"Robert ""Bob"" Clinard",627,4,4,153,466,0
Benton,23 Hiwasse Fire Station,County Judge,,REP,"Robert ""Bob"" Clinard",126,8,0,18,100,0
Benton,24 Highlands Church,County Judge,,REP,"Robert ""Bob"" Clinard",682,96,10,164,412,0
Benton,25 Presbyterian Church of Bella Vista,County Judge,,REP,"Robert ""Bob"" Clinard",549,8,12,153,376,0
Benton,26 Bella Vista 1st United Methodist Church,County Judge,,REP,"Robert ""Bob"" Clinard",485,10,5,199,271,0
Benton,27 Bella Vista Christian Church,County Judge,,REP,"Robert ""Bob"" Clinard",510,7,4,182,317,0
Benton,28 Bella Vista Baptist Church,County Judge,,REP,"Robert ""Bob"" Clinard",362,29,3,103,227,0
Benton,29 St. Theodores Episcopal Church,County Judge,,REP,"Robert ""Bob"" Clinard",434,43,2,121,268,0
Benton,30 VFW Post 9063,County Judge,,REP,"Robert ""Bob"" Clinard",562,17,14,212,319,0
Benton,31 Bella Vista Church of Christ,County Judge,,REP,"Robert ""Bob"" Clinard",197,7,2,58,130,0
Benton,32 Bentonville 1st Presbyterian Church,County Judge,,REP,"Robert ""Bob"" Clinard",735,37,7,333,356,2
Benton,33 Pea Ridge Emergency Services Building,County Judge,,REP,"Robert ""Bob"" Clinard",445,42,1,86,316,0
Benton,34 BentonvilleChurch of Christ,County Judge,,REP,"Robert ""Bob"" Clinard",844,4,11,383,446,0
Benton,35 Cornorstone Assembly of God,County Judge,,REP,"Robert ""Bob"" Clinard",150,13,0,43,94,0
Benton,36 1st Assembly of God Church,County Judge,,REP,"Robert ""Bob"" Clinard",555,7,4,203,340,1
Benton,37 Bentonville First Baptist Church,County Judge,,REP,"Robert ""Bob"" Clinard",302,10,1,115,176,0
Benton,38 Hope Church of Northwest Arkansas,County Judge,,REP,"Robert ""Bob"" Clinard",334,25,5,146,158,0
Benton,39 Oakley Chapel United Methodist Church,County Judge,,REP,"Robert ""Bob"" Clinard",163,2,3,46,112,0
Benton,40 Central United Methodist Church,County Judge,,REP,"Robert ""Bob"" Clinard",395,6,5,123,261,0
Benton,41 Little Flock City Hall,County Judge,,REP,"Robert ""Bob"" Clinard",229,9,2,41,177,0
Benton,42 Grace Lutheran Church,County Judge,,REP,"Robert ""Bob"" Clinard",237,24,1,51,161,0
Benton,43 Rogers 1st Church of the Nazarene,County Judge,,REP,"Robert ""Bob"" Clinard",636,13,3,192,428,0
Benton,44 Holy Trinity Lutheran Church,County Judge,,REP,"Robert ""Bob"" Clinard",82,4,3,26,49,0
Benton,45 Bland Chapel (Rocky Branch),County Judge,,REP,"Robert ""Bob"" Clinard",215,43,0,95,77,0
Benton,46 Colonial Baptist Church,County Judge,,REP,"Robert ""Bob"" Clinard",104,3,1,21,79,0
Benton,47 Charity Baptist Church,County Judge,,REP,"Robert ""Bob"" Clinard",457,0,7,113,337,0
Benton,48 Bethel Heights City Hall,County Judge,,REP,"Robert ""Bob"" Clinard",254,6,5,33,210,0
Benton,49 Lowell First Baptist Church,County Judge,,REP,"Robert ""Bob"" Clinard",225,61,0,31,133,0
Benton,50 Faith Christian Fellowship Church,County Judge,,REP,"Robert ""Bob"" Clinard",133,13,0,29,91,0
Benton,51 War Eagle Mill,County Judge,,REP,"Robert ""Bob"" Clinard",122,21,2,30,69,0
Benton,52 First United Pentecostal Church,County Judge,,REP,"Robert ""Bob"" Clinard",169,33,1,40,95,0
Benton,53 Rogers 1st United Methodist Church,County Judge,,REP,"Robert ""Bob"" Clinard",346,3,6,155,182,0
Benton,54 1st Christian of Rogers,County Judge,,REP,"Robert ""Bob"" Clinard",147,0,1,48,98,0
Benton,55 Southside Church of Christ,County Judge,,REP,"Robert ""Bob"" Clinard",207,11,5,59,131,1
Benton,56 Rogers Christian Church,County Judge,,REP,"Robert ""Bob"" Clinard",395,47,9,115,223,1
Benton,57 Hickory Creek Fire Station,County Judge,,REP,"Robert ""Bob"" Clinard",90,15,2,6,67,0
Benton,01 Gravette Civic Center,County Judge,,REP,George Day,193,22,3,22,146,0
Benton,02 Sulphur Springs Community Building,County Judge,,REP,George Day,41,12,1,3,25,0
Benton,03 Monte Ne Baptist Church,County Judge,,REP,George Day,87,20,2,18,47,0
Benton,04 Decatur Municipal Building,County Judge,,REP,George Day,71,17,0,7,47,0
Benton,05 Prairie Creek Community Center,County Judge,,REP,George Day,125,8,1,54,62,0
Benton,06 Gentry Methodist Church,County Judge,,REP,George Day,78,0,1,9,68,0
Benton,07 Total Life Community Center,County Judge,,REP,George Day,32,1,2,11,18,0
Benton,08 1st Christian - Siloam,County Judge,,REP,George Day,47,0,2,8,37,0
Benton,09 Siloam Springs Community Building,County Judge,,REP,George Day,88,10,0,30,48,0
Benton,10 Heritage Missionary Baptist Church,County Judge,,REP,George Day,38,15,0,12,11,0
Benton,11 St. Marys Catholic Church,County Judge,,REP,George Day,121,14,1,34,72,0
