county,precinct,office,district,party,candidate,votes,election_day,absentee,early_vote_horseshoe_bend,provisional,early_vote_ozarka
Izard,FRANKLIN CITY,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,46,40,0,0,0,6
Izard,FRANKLIN RURAL,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,42,33,1,0,0,8
Izard,GID,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,54,32,0,0,0,22
Izard,GUION CITY,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,16,9,1,0,0,6
Izard,GUION RURAL,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,5,4,0,0,0,1
Izard,HORSESHOE BEND RURAL,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,6,3,0,0,0,3
Izard,HORSESHOE BEND - WARD 1,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,52,25,0,20,0,7
Izard,HORSESHOE BEND - WARD 2,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,130,68,3,36,0,23
Izard,HORSESHOE BEND - WARD 3,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,96,44,3,32,0,17
Izard,HORSESHOE BEND - WARD 4,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,139,52,6,51,0,30
Izard,KNOB CREEK,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,13,5,0,0,0,8
Izard,LACROSSE,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,32,10,0,0,0,22
Izard,LAFFERTY,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,8,3,0,0,0,5
Izard,LARKIN,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,17,7,0,0,0,10
Izard,MELBOURNE RURAL,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,89,38,6,0,0,45
Izard,MELBOURNE - WARD 1,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,101,29,1,0,1,70
Izard,MELBOURNE - WARD 2,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,77,16,5,0,0,56
Izard,MELBOURNE - WARD 3,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,54,19,5,0,0,30
Izard,MELBOURNE - WARD 4,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,104,29,0,0,0,75
Izard,MOUNT PLEASANT CITY,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,87,46,0,0,0,41
Izard,MOUNT PLEASANT RURAL,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,75,50,0,0,1,24
Izard,MYRON,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,23,20,0,1,0,2
Izard,NEWBURG,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,45,16,0,0,0,29
Izard,OXFORD CITY,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,114,78,3,0,0,33
Izard,OXFORD CITY IN BROCKWELL,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,4,1,0,0,0,3
Izard,OXFORD RURAL,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,23,14,0,0,0,9
Izard,PINEVILLE CITY,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,42,37,0,0,0,5
Izard,PINEVILLE RURAL,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,62,54,1,0,0,7
Izard,SAGE,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,82,25,0,0,0,57
Izard,SAGE IN MELBOURNE WARD 4,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,3,1,0,0,0,2
Izard,STRAWBERRY,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,36,21,2,0,0,13
Izard,SYLAMORE,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,40,17,1,0,0,22
Izard,TWIN CREEK,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,27,17,1,0,1,8
Izard,VIOLET HILL,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,67,25,2,0,0,40
Izard,WIDEMAN,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,20,10,0,0,0,10
Izard,WISEMAN,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,23,18,0,1,0,4
Izard,ZION,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,82,51,1,0,1,29
Izard,BIG SPRING,State Supreme Court Associate Justice Position 3,,NON,David Sterling,37,16,0,0,0,21
Izard,BOSWELL,State Supreme Court Associate Justice Position 3,,NON,David Sterling,42,17,0,0,0,25
Izard,BROCKWELL,State Supreme Court Associate Justice Position 3,,NON,David Sterling,56,32,0,0,0,24
Izard,CALICO ROCK RURAL,State Supreme Court Associate Justice Position 3,,NON,David Sterling,57,37,4,0,0,16
Izard,CALICO ROCK - WARD 1,State Supreme Court Associate Justice Position 3,,NON,David Sterling,27,23,0,0,0,4
Izard,CALICO ROCK - WARD 2,State Supreme Court Associate Justice Position 3,,NON,David Sterling,70,51,7,0,0,12
Izard,CALICO ROCK - WARD 3,State Supreme Court Associate Justice Position 3,,NON,David Sterling,47,37,0,0,0,10
Izard,CALICO ROCK - WARD 4,State Supreme Court Associate Justice Position 3,,NON,David Sterling,38,32,2,0,0,4
Izard,CLAIBORNE,State Supreme Court Associate Justice Position 3,,NON,David Sterling,28,21,0,0,0,7
Izard,DOLPH,State Supreme Court Associate Justice Position 3,,NON,David Sterling,23,22,0,0,0,1
Izard,FRANKLIN CITY,State Supreme Court Associate Justice Position 3,,NON,David Sterling,34,29,0,0,0,5
Izard,FRANKLIN RURAL,State Supreme Court Associate Justice Position 3,,NON,David Sterling,18,12,0,2,0,4
Izard,GID,State Supreme Court Associate Justice Position 3,,NON,David Sterling,38,24,2,0,0,12
Izard,GUION CITY,State Supreme Court Associate Justice Position 3,,NON,David Sterling,13,6,1,0,0,6
Izard,GUION RURAL,State Supreme Court Associate Justice Position 3,,NON,David Sterling,5,3,0,0,0,2
Izard,HORSESHOE BEND RURAL,State Supreme Court Associate Justice Position 3,,NON,David Sterling,7,7,0,0,0,0
Izard,HORSESHOE BEND - WARD 1,State Supreme Court Associate Justice Position 3,,NON,David Sterling,30,17,0,9,0,4
Izard,HORSESHOE BEND - WARD 2,State Supreme Court Associate Justice Position 3,,NON,David Sterling,106,52,8,39,0,7
Izard,HORSESHOE BEND - WARD 3,State Supreme Court Associate Justice Position 3,,NON,David Sterling,68,32,1,27,0,8
Izard,HORSESHOE BEND - WARD 4,State Supreme Court Associate Justice Position 3,,NON,David Sterling,119,45,2,54,0,18
Izard,KNOB CREEK,State Supreme Court Associate Justice Position 3,,NON,David Sterling,11,6,0,0,0,5
Izard,LACROSSE,State Supreme Court Associate Justice Position 3,,NON,David Sterling,29,9,0,0,0,20
Izard,LAFFERTY,State Supreme Court Associate Justice Position 3,,NON,David Sterling,6,5,1,0,0,0
Izard,LARKIN,State Supreme Court Associate Justice Position 3,,NON,David Sterling,15,5,0,0,0,10
Izard,MELBOURNE RURAL,State Supreme Court Associate Justice Position 3,,NON,David Sterling,71,22,6,0,0,43
Izard,MELBOURNE - WARD 1,State Supreme Court Associate Justice Position 3,,NON,David Sterling,68,18,1,0,1,48
Izard,MELBOURNE - WARD 2,State Supreme Court Associate Justice Position 3,,NON,David Sterling,55,12,0,0,0,43
Izard,MELBOURNE - WARD 3,State Supreme Court Associate Justice Position 3,,NON,David Sterling,38,6,0,0,0,32
Izard,MELBOURNE - WARD 4,State Supreme Court Associate Justice Position 3,,NON,David Sterling,112,35,2,0,0,75
Izard,MOUNT PLEASANT CITY,State Supreme Court Associate Justice Position 3,,NON,David Sterling,63,36,0,0,0,27
Izard,MOUNT PLEASANT RURAL,State Supreme Court Associate Justice Position 3,,NON,David Sterling,64,41,0,0,0,23
Izard,MYRON,State Supreme Court Associate Justice Position 3,,NON,David Sterling,21,14,0,0,0,7
Izard,NEWBURG,State Supreme Court Associate Justice Position 3,,NON,David Sterling,20,10,0,0,0,10
Izard,OXFORD CITY,State Supreme Court Associate Justice Position 3,,NON,David Sterling,98,66,6,0,0,26
Izard,OXFORD CITY IN BROCKWELL,State Supreme Court Associate Justice Position 3,,NON,David Sterling,0,0,0,0,0,0
Izard,OXFORD RURAL,State Supreme Court Associate Justice Position 3,,NON,David Sterling,27,19,0,0,0,8
Izard,PINEVILLE CITY,State Supreme Court Associate Justice Position 3,,NON,David Sterling,23,22,0,0,0,1
Izard,PINEVILLE RURAL,State Supreme Court Associate Justice Position 3,,NON,David Sterling,38,33,2,0,0,3
Izard,SAGE,State Supreme Court Associate Justice Position 3,,NON,David Sterling,65,16,2,0,0,47
Izard,SAGE IN MELBOURNE WARD 4,State Supreme Court Associate Justice Position 3,,NON,David Sterling,3,0,0,0,0,3
Izard,STRAWBERRY,State Supreme Court Associate Justice Position 3,,NON,David Sterling,17,12,0,0,0,5
Izard,SYLAMORE,State Supreme Court Associate Justice Position 3,,NON,David Sterling,54,23,4,0,0,27
Izard,TWIN CREEK,State Supreme Court Associate Justice Position 3,,NON,David Sterling,21,10,0,0,0,11
Izard,VIOLET HILL,State Supreme Court Associate Justice Position 3,,NON,David Sterling,60,31,2,0,0,27
Izard,WIDEMAN,State Supreme Court Associate Justice Position 3,,NON,David Sterling,10,4,0,0,0,6
Izard,WISEMAN,State Supreme Court Associate Justice Position 3,,NON,David Sterling,13,11,0,0,0,2
Izard,ZION,State Supreme Court Associate Justice Position 3,,NON,David Sterling,59,39,0,0,1,19
Izard,BIG SPRING,CLERK,,DEM,SHELLY LAWRENCE DOWNING,71,30,0,0,0,41
Izard,BOSWELL,CLERK,,DEM,SHELLY LAWRENCE DOWNING,57,33,0,0,0,24
Izard,BROCKWELL,CLERK,,DEM,SHELLY LAWRENCE DOWNING,117,69,2,0,0,46
Izard,CALICO ROCK RURAL,CLERK,,DEM,SHELLY LAWRENCE DOWNING,112,70,11,0,0,31
Izard,CALICO ROCK - WARD 1,CLERK,,DEM,SHELLY LAWRENCE DOWNING,46,33,1,0,0,12
Izard,CALICO ROCK - WARD 2,CLERK,,DEM,SHELLY LAWRENCE DOWNING,110,91,4,0,0,15
Izard,CALICO ROCK - WARD 3,CLERK,,DEM,SHELLY LAWRENCE DOWNING,94,72,0,0,0,22
Izard,CALICO ROCK - WARD 4,CLERK,,DEM,SHELLY LAWRENCE DOWNING,83,67,2,0,0,14
Izard,CLAIBORNE,CLERK,,DEM,SHELLY LAWRENCE DOWNING,41,29,2,0,0,10
Izard,DOLPH,CLERK,,DEM,SHELLY LAWRENCE DOWNING,67,65,0,0,0,2
Izard,FRANKLIN CITY,CLERK,,DEM,SHELLY LAWRENCE DOWNING,74,63,0,0,0,11
Izard,FRANKLIN RURAL,CLERK,,DEM,SHELLY LAWRENCE DOWNING,57,41,2,2,0,12
Izard,GID,CLERK,,DEM,SHELLY LAWRENCE DOWNING,81,49,1,0,0,31
Izard,GUION CITY,CLERK,,DEM,SHELLY LAWRENCE DOWNING,21,12,1,0,0,8
Izard,GUION RURAL,CLERK,,DEM,SHELLY LAWRENCE DOWNING,10,7,0,0,0,3
Izard,HORSESHOE BEND RURAL,CLERK,,DEM,SHELLY LAWRENCE DOWNING,13,10,0,0,0,3
Izard,HORSESHOE BEND - WARD 1,CLERK,,DEM,SHELLY LAWRENCE DOWNING,80,40,0,28,0,12
Izard,HORSESHOE BEND - WARD 2,CLERK,,DEM,SHELLY LAWRENCE DOWNING,218,111,13,68,0,26
Izard,HORSESHOE BEND - WARD 3,CLERK,,DEM,SHELLY LAWRENCE DOWNING,152,67,4,57,0,24
Izard,HORSESHOE BEND - WARD 4,CLERK,,DEM,SHELLY LAWRENCE DOWNING,242,92,6,95,0,49
Izard,KNOB CREEK,CLERK,,DEM,SHELLY LAWRENCE DOWNING,23,11,0,0,0,12
Izard,LACROSSE,CLERK,,DEM,SHELLY LAWRENCE DOWNING,56,18,0,0,0,38
Izard,LAFFERTY,CLERK,,DEM,SHELLY LAWRENCE DOWNING,11,6,0,0,0,5
Izard,LARKIN,CLERK,,DEM,SHELLY LAWRENCE DOWNING,31,12,0,0,0,19
Izard,MELBOURNE RURAL,CLERK,,DEM,SHELLY LAWRENCE DOWNING,146,56,9,0,0,81
Izard,MELBOURNE - WARD 1,CLERK,,DEM,SHELLY LAWRENCE DOWNING,159,42,2,0,2,113
Izard,MELBOURNE - WARD 2,CLERK,,DEM,SHELLY LAWRENCE DOWNING,127,25,5,0,0,97
Izard,MELBOURNE - WARD 3,CLERK,,DEM,SHELLY LAWRENCE DOWNING,85,24,5,0,0,56
Izard,MELBOURNE - WARD 4,CLERK,,DEM,SHELLY LAWRENCE DOWNING,200,60,2,0,0,138
Izard,MOUNT PLEASANT CITY,CLERK,,DEM,SHELLY LAWRENCE DOWNING,136,76,0,0,0,60
Izard,MOUNT PLEASANT RURAL,CLERK,,DEM,SHELLY LAWRENCE DOWNING,130,86,0,0,1,43
Izard,MYRON,CLERK,,DEM,SHELLY LAWRENCE DOWNING,39,31,0,1,0,7
Izard,NEWBURG,CLERK,,DEM,SHELLY LAWRENCE DOWNING,65,26,0,0,0,39
Izard,OXFORD CITY,CLERK,,DEM,SHELLY LAWRENCE DOWNING,199,135,8,0,0,56
Izard,OXFORD CITY IN BROCKWELL,CLERK,,DEM,SHELLY LAWRENCE DOWNING,3,0,0,0,0,3
Izard,OXFORD RURAL,CLERK,,DEM,SHELLY LAWRENCE DOWNING,46,31,0,0,0,15
Izard,PINEVILLE CITY,CLERK,,DEM,SHELLY LAWRENCE DOWNING,61,58,0,0,0,3
Izard,PINEVILLE RURAL,CLERK,,DEM,SHELLY LAWRENCE DOWNING,96,83,3,0,0,10
Izard,SAGE,CLERK,,DEM,SHELLY LAWRENCE DOWNING,141,39,2,0,0,100
Izard,SAGE IN MELBOURNE WARD 4,CLERK,,DEM,SHELLY LAWRENCE DOWNING,6,1,0,0,0,5
Izard,STRAWBERRY,CLERK,,DEM,SHELLY LAWRENCE DOWNING,51,29,2,0,0,20
Izard,SYLAMORE,CLERK,,DEM,SHELLY LAWRENCE DOWNING,73,27,4,0,0,42
Izard,TWIN CREEK,CLERK,,DEM,SHELLY LAWRENCE DOWNING,45,26,1,0,1,17
Izard,VIOLET HILL,CLERK,,DEM,SHELLY LAWRENCE DOWNING,120,53,4,0,0,63
Izard,WIDEMAN,CLERK,,DEM,SHELLY LAWRENCE DOWNING,26,13,0,0,0,13
Izard,WISEMAN,CLERK,,DEM,SHELLY LAWRENCE DOWNING,32,27,0,1,0,4
Izard,ZION,CLERK,,DEM,SHELLY LAWRENCE DOWNING,135,88,0,0,2,45
Izard,BIG SPRING,COUNTY JUDGE,,DEM,WARREN ANTHONY SKELTON,28,10,0,0,0,18
Izard,BOSWELL,COUNTY JUDGE,,DEM,WARREN ANTHONY SKELTON,12,7,0,0,0,5
Izard,BROCKWELL,COUNTY JUDGE,,DEM,WARREN ANTHONY SKELTON,33,19,0,0,0,14
Izard,CALICO ROCK RURAL,COUNTY JUDGE,,DEM,WARREN ANTHONY SKELTON,27,10,5,0,0,12
Izard,CALICO ROCK - WARD 1,COUNTY JUDGE,,DEM,WARREN ANTHONY SKELTON,10,6,0,0,0,4
Izard,CALICO ROCK - WARD 2,COUNTY JUDGE,,DEM,WARREN ANTHONY SKELTON,21,15,1,0,0,5
Izard,CALICO ROCK - WARD 3,COUNTY JUDGE,,DEM,WARREN ANTHONY SKELTON,21,15,0,0,0,6
Izard,CALICO ROCK - WARD 4,COUNTY JUDGE,,DEM,WARREN ANTHONY SKELTON,18,15,0,0,0,3
Izard,CLAIBORNE,COUNTY JUDGE,,DEM,WARREN ANTHONY SKELTON,10,7,0,0,0,3
Izard,DOLPH,COUNTY JUDGE,,DEM,WARREN ANTHONY SKELTON,22,21,0,0,0,1
Izard,FRANKLIN CITY,COUNTY JUDGE,,DEM,WARREN ANTHONY SKELTON,24,18,0,0,0,6
Izard,FRANKLIN RURAL,COUNTY JUDGE,,DEM,WARREN ANTHONY SKELTON,31,22,2,0,0,7
Izard,GID,COUNTY JUDGE,,DEM,WARREN ANTHONY SKELTON,23,19,0,0,0,4
Izard,GUION CITY,COUNTY JUDGE,,DEM,WARREN ANTHONY SKELTON,2,1,0,0,0,1
Izard,GUION RURAL,COUNTY JUDGE,,DEM,WARREN ANTHONY SKELTON,2,2,0,0,0,0
Izard,HORSESHOE BEND RURAL,COUNTY JUDGE,,DEM,WARREN ANTHONY SKELTON,3,1,0,0,0,2
Izard,HORSESHOE BEND - WARD 1,COUNTY JUDGE,,DEM,WARREN ANTHONY SKELTON,28,12,0,9,0,7
Izard,HORSESHOE BEND - WARD 2,COUNTY JUDGE,,DEM,WARREN ANTHONY SKELTON,61,28,7,17,0,9
Izard,HORSESHOE BEND - WARD 3,COUNTY JUDGE,,DEM,WARREN ANTHONY SKELTON,52,23,1,17,0,11
Izard,HORSESHOE BEND - WARD 4,COUNTY JUDGE,,DEM,WARREN ANTHONY SKELTON,54,19,5,13,0,17
Izard,KNOB CREEK,COUNTY JUDGE,,DEM,WARREN ANTHONY SKELTON,6,2,0,0,0,4
Izard,LACROSSE,COUNTY JUDGE,,DEM,WARREN ANTHONY SKELTON,12,2,0,0,0,10
Izard,LAFFERTY,COUNTY JUDGE,,DEM,WARREN ANTHONY SKELTON,10,6,0,0,0,4
Izard,LARKIN,COUNTY JUDGE,,DEM,WARREN ANTHONY SKELTON,5,0,0,0,0,5
Izard,MELBOURNE RURAL,COUNTY JUDGE,,DEM,WARREN ANTHONY SKELTON,40,12,0,0,0,28
Izard,MELBOURNE - WARD 1,COUNTY JUDGE,,DEM,WARREN ANTHONY SKELTON,46,14,1,0,0,31
Izard,MELBOURNE - WARD 2,COUNTY JUDGE,,DEM,WARREN ANTHONY SKELTON,25,6,1,0,0,18
Izard,MELBOURNE - WARD 3,COUNTY JUDGE,,DEM,WARREN ANTHONY SKELTON,23,8,0,0,0,15
Izard,MELBOURNE - WARD 4,COUNTY JUDGE,,DEM,WARREN ANTHONY SKELTON,48,13,0,0,0,35
Izard,MOUNT PLEASANT CITY,COUNTY JUDGE,,DEM,WARREN ANTHONY SKELTON,56,29,0,0,0,27
Izard,MOUNT PLEASANT RURAL,COUNTY JUDGE,,DEM,WARREN ANTHONY SKELTON,45,36,0,0,0,9
Izard,MYRON,COUNTY JUDGE,,DEM,WARREN ANTHONY SKELTON,17,13,0,1,0,3
Izard,NEWBURG,COUNTY JUDGE,,DEM,WARREN ANTHONY SKELTON,21,12,0,0,0,9
Izard,OXFORD CITY,COUNTY JUDGE,,DEM,WARREN ANTHONY SKELTON,65,52,2,0,0,11
Izard,OXFORD CITY IN BROCKWELL,COUNTY JUDGE,,DEM,WARREN ANTHONY SKELTON,3,1,0,0,0,2
Izard,OXFORD RURAL,COUNTY JUDGE,,DEM,WARREN ANTHONY SKELTON,15,11,0,0,0,4
Izard,PINEVILLE CITY,COUNTY JUDGE,,DEM,WARREN ANTHONY SKELTON,17,17,0,0,0,0
Izard,PINEVILLE RURAL,COUNTY JUDGE,,DEM,WARREN ANTHONY SKELTON,26,24,1,0,0,1
Izard,SAGE,COUNTY JUDGE,,DEM,WARREN ANTHONY SKELTON,31,7,0,0,0,24
Izard,SAGE IN MELBOURNE WARD 4,COUNTY JUDGE,,DEM,WARREN ANTHONY SKELTON,0,0,0,0,0,0
Izard,STRAWBERRY,COUNTY JUDGE,,DEM,WARREN ANTHONY SKELTON,21,15,1,0,0,5
Izard,SYLAMORE,COUNTY JUDGE,,DEM,WARREN ANTHONY SKELTON,12,3,2,0,0,7
Izard,TWIN CREEK,COUNTY JUDGE,,DEM,WARREN ANTHONY SKELTON,11,8,0,0,0,3
Izard,VIOLET HILL,COUNTY JUDGE,,DEM,WARREN ANTHONY SKELTON,31,16,0,0,0,15
Izard,WIDEMAN,COUNTY JUDGE,,DEM,WARREN ANTHONY SKELTON,11,7,0,0,0,4
Izard,WISEMAN,COUNTY JUDGE,,DEM,WARREN ANTHONY SKELTON,12,11,0,1,0,0
Izard,ZION,COUNTY JUDGE,,DEM,WARREN ANTHONY SKELTON,44,30,1,0,0,13
Izard,BIG SPRING,COUNTY JUDGE,,REP,ERIC SMITH,53,27,0,0,0,26
Izard,BOSWELL,COUNTY JUDGE,,REP,ERIC SMITH,60,32,0,0,0,28
Izard,BROCKWELL,COUNTY JUDGE,,REP,ERIC SMITH,95,54,2,0,0,39
Izard,CALICO ROCK RURAL,COUNTY JUDGE,,REP,ERIC SMITH,105,72,7,0,0,26
Izard,CALICO ROCK - WARD 1,COUNTY JUDGE,,REP,ERIC SMITH,39,30,1,0,0,8
Izard,CALICO ROCK - WARD 2,COUNTY JUDGE,,REP,ERIC SMITH,111,86,6,0,0,19
Izard,CALICO ROCK - WARD 3,COUNTY JUDGE,,REP,ERIC SMITH,82,61,0,0,1,20
Izard,CALICO ROCK - WARD 4,COUNTY JUDGE,,REP,ERIC SMITH,65,50,2,0,0,13
Izard,CLAIBORNE,COUNTY JUDGE,,REP,ERIC SMITH,34,25,2,0,0,7
Izard,DOLPH,COUNTY JUDGE,,REP,ERIC SMITH,52,50,0,0,0,2
Izard,FRANKLIN CITY,COUNTY JUDGE,,REP,ERIC SMITH,57,52,0,0,0,5
Izard,FRANKLIN RURAL,COUNTY JUDGE,,REP,ERIC SMITH,33,26,0,2,0,5
Izard,GID,COUNTY JUDGE,,REP,ERIC SMITH,70,37,2,0,0,31
Izard,GUION CITY,COUNTY JUDGE,,REP,ERIC SMITH,27,14,2,0,0,11
Izard,GUION RURAL,COUNTY JUDGE,,REP,ERIC SMITH,8,5,0,0,0,3
Izard,HORSESHOE BEND RURAL,COUNTY JUDGE,,REP,ERIC SMITH,10,9,0,0,0,1
Izard,HORSESHOE BEND - WARD 1,COUNTY JUDGE,,REP,ERIC SMITH,56,31,0,20,0,5
Izard,HORSESHOE BEND - WARD 2,COUNTY JUDGE,,REP,ERIC SMITH,184,96,4,63,0,21
Izard,HORSESHOE BEND - WARD 3,COUNTY JUDGE,,REP,ERIC SMITH,120,57,3,46,0,14
Izard,HORSESHOE BEND - WARD 4,COUNTY JUDGE,,REP,ERIC SMITH,215,80,3,98,0,34
Izard,KNOB CREEK,COUNTY JUDGE,,REP,ERIC SMITH,19,9,0,0,0,10
Izard,LACROSSE,COUNTY JUDGE,,REP,ERIC SMITH,51,19,0,0,0,32
Izard,LAFFERTY,COUNTY JUDGE,,REP,ERIC SMITH,6,4,1,0,0,1
Izard,LARKIN,COUNTY JUDGE,,REP,ERIC SMITH,29,13,0,0,0,16
Izard,MELBOURNE RURAL,COUNTY JUDGE,,REP,ERIC SMITH,121,48,13,0,0,60
Izard,MELBOURNE - WARD 1,COUNTY JUDGE,,REP,ERIC SMITH,127,33,1,0,2,91
Izard,MELBOURNE - WARD 2,COUNTY JUDGE,,REP,ERIC SMITH,113,25,4,0,0,84
Izard,MELBOURNE - WARD 3,COUNTY JUDGE,,REP,ERIC SMITH,72,17,5,0,0,50
Izard,MELBOURNE - WARD 4,COUNTY JUDGE,,REP,ERIC SMITH,173,51,3,0,0,119
Izard,MOUNT PLEASANT CITY,COUNTY JUDGE,,REP,ERIC SMITH,109,65,0,0,0,44
Izard,MOUNT PLEASANT RURAL,COUNTY JUDGE,,REP,ERIC SMITH,101,61,0,0,1,39
Izard,MYRON,COUNTY JUDGE,,REP,ERIC SMITH,28,22,0,0,0,6
Izard,NEWBURG,COUNTY JUDGE,,REP,ERIC SMITH,49,17,0,0,0,32
Izard,OXFORD CITY,COUNTY JUDGE,,REP,ERIC SMITH,161,100,8,0,0,53
Izard,OXFORD CITY IN BROCKWELL,COUNTY JUDGE,,REP,ERIC SMITH,1,0,0,0,0,1
Izard,OXFORD RURAL,COUNTY JUDGE,,REP,ERIC SMITH,35,22,0,0,0,13
Izard,PINEVILLE CITY,COUNTY JUDGE,,REP,ERIC SMITH,54,48,0,0,0,6
Izard,PINEVILLE RURAL,COUNTY JUDGE,,REP,ERIC SMITH,81,70,2,0,0,9
Izard,SAGE,COUNTY JUDGE,,REP,ERIC SMITH,123,35,3,0,0,85
Izard,SAGE IN MELBOURNE WARD 4,COUNTY JUDGE,,REP,ERIC SMITH,5,1,0,0,0,4
Izard,STRAWBERRY,COUNTY JUDGE,,REP,ERIC SMITH,36,20,1,0,0,15
Izard,SYLAMORE,COUNTY JUDGE,,REP,ERIC SMITH,86,39,3,0,0,44
Izard,TWIN CREEK,COUNTY JUDGE,,REP,ERIC SMITH,39,21,1,0,1,16
Izard,VIOLET HILL,COUNTY JUDGE,,REP,ERIC SMITH,101,42,4,0,0,55
Izard,WIDEMAN,COUNTY JUDGE,,REP,ERIC SMITH,23,9,2,0,0,12
Izard,WISEMAN,COUNTY JUDGE,,REP,ERIC SMITH,27,21,0,0,0,6
Izard,ZION,COUNTY JUDGE,,REP,ERIC SMITH,103,65,0,0,2,36
Izard,BIG SPRING,SHERIFF,,DEM,RICK KIMBLE,12,7,0,0,0,5
Izard,BOSWELL,SHERIFF,,DEM,RICK KIMBLE,17,8,0,0,0,9
Izard,BROCKWELL,SHERIFF,,DEM,RICK KIMBLE,34,17,0,0,0,17
Izard,CALICO ROCK RURAL,SHERIFF,,DEM,RICK KIMBLE,25,14,2,0,0,9
Izard,CALICO ROCK - WARD 1,SHERIFF,,DEM,RICK KIMBLE,15,10,0,0,0,5
Izard,CALICO ROCK - WARD 2,SHERIFF,,DEM,RICK KIMBLE,32,25,1,0,0,6
Izard,CALICO ROCK - WARD 3,SHERIFF,,DEM,RICK KIMBLE,35,29,0,0,0,6
Izard,CALICO ROCK - WARD 4,SHERIFF,,DEM,RICK KIMBLE,20,14,0,0,0,6
Izard,CLAIBORNE,SHERIFF,,DEM,RICK KIMBLE,16,13,0,0,0,3
Izard,DOLPH,SHERIFF,,DEM,RICK KIMBLE,29,28,0,0,0,1
Izard,FRANKLIN CITY,SHERIFF,,DEM,RICK KIMBLE,14,8,0,0,0,6
Izard,FRANKLIN RURAL,SHERIFF,,DEM,RICK KIMBLE,18,12,2,0,0,4
Izard,GID,SHERIFF,,DEM,RICK KIMBLE,20,15,0,0,0,5
Izard,GUION CITY,SHERIFF,,DEM,RICK KIMBLE,1,0,0,0,0,1
Izard,GUION RURAL,SHERIFF,,DEM,RICK KIMBLE,4,4,0,0,0,0
Izard,HORSESHOE BEND RURAL,SHERIFF,,DEM,RICK KIMBLE,0,0,0,0,0,0
Izard,HORSESHOE BEND - WARD 1,SHERIFF,,DEM,RICK KIMBLE,27,14,0,7,0,6
Izard,HORSESHOE BEND - WARD 2,SHERIFF,,DEM,RICK KIMBLE,61,28,8,16,0,9
Izard,HORSESHOE BEND - WARD 3,SHERIFF,,DEM,RICK KIMBLE,48,21,0,13,0,14
Izard,HORSESHOE BEND - WARD 4,SHERIFF,,DEM,RICK KIMBLE,40,9,5,16,0,10
Izard,KNOB CREEK,SHERIFF,,DEM,RICK KIMBLE,8,5,0,0,0,3
Izard,LACROSSE,SHERIFF,,DEM,RICK KIMBLE,12,5,0,0,0,7
