county,precinct,office,district,party,candidate,votes,early_vote_south,absentee,provisional,election_day,early_vote_north
Arkansas,PRAIRIE,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,77,39,1,0,37,0
Arkansas,LAGRUE,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,174,128,1,0,44,1
Arkansas,ST. CHARLES,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,34,13,0,0,21,0
Arkansas,CHESTER,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,34,13,0,0,21,0
Arkansas,ARKANSAS,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,19,7,1,0,11,0
Arkansas,STANLEY,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,5,2,0,0,3,0
Arkansas,GILLETT WARD 1,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,47,9,0,0,38,0
Arkansas,GILLETT WARD 2,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,36,10,1,0,25,0
Arkansas,GILLETT WARD 3,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,29,5,0,0,24,0
Arkansas,PT DELUCE,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,28,16,0,0,12,0
Arkansas,BAYOU METO,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,21,12,0,0,6,3
Arkansas,MORRIS,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,41,0,0,0,20,21
Arkansas,GUM POND,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,46,0,1,0,18,27
Arkansas,BARTON,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,23,2,0,0,7,14
Arkansas,HENTON,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,40,0,0,0,27,13
Arkansas,BREWER,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,4,2,1,0,0,1
Arkansas,GARLAND,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,32,12,1,0,9,10
Arkansas,HUMPHREY WARD 1,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,44,0,0,0,40,4
Arkansas,HUMPHREY WARD 3,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,13,0,0,0,12,1
Arkansas,DEWITT WARD 1,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,96,50,1,0,45,0
Arkansas,DEWITT WARD 2,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,120,71,2,0,46,1
Arkansas,DEWITT WARD 3,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,172,114,2,0,55,1
Arkansas,STUTTGART WARD 1,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,391,0,4,0,113,274
Arkansas,STUTTGART WARD 2,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,485,0,5,0,146,334
Arkansas,STUTTGART WARD 3,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,504,0,5,0,158,341
Arkansas,MCFALL,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,9,0,0,0,3,6
Arkansas,CROCKETT,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,23,7,0,0,16,0
Arkansas,KEATON,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,90,20,1,0,30,39
Arkansas,MILL BAYOU,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,34,0,0,0,30,4
Arkansas,ALMYRA,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,46,4,0,0,38,4
Arkansas,PRAIRIE,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,63,34,0,0,29,0
Arkansas,LAGRUE,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,153,112,0,0,41,0
Arkansas,ST. CHARLES,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,26,7,0,0,19,0
Arkansas,CHESTER,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,41,17,0,0,24,0
Arkansas,ARKANSAS,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,15,11,0,0,4,0
Arkansas,STANLEY,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,2,0,0,0,2,0
Arkansas,GILLETT WARD 1,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,20,5,0,0,15,0
Arkansas,GILLETT WARD 2,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,56,17,0,0,39,0
Arkansas,GILLETT WARD 3,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,23,6,0,0,17,0
Arkansas,PT DELUCE,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,49,35,0,0,14,0
Arkansas,BAYOU METO,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,38,28,0,0,7,3
Arkansas,MORRIS,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,35,1,0,0,13,21
Arkansas,GUM POND,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,60,0,0,0,18,42
Arkansas,BARTON,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,30,0,0,0,16,14
Arkansas,HENTON,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,34,3,0,0,21,10
Arkansas,BREWER,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,7,2,0,0,3,2
Arkansas,GARLAND,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,27,5,0,0,11,11
Arkansas,HUMPHREY WARD 1,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,10,0,0,0,10,0
Arkansas,HUMPHREY WARD 3,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,5,0,0,0,4,1
Arkansas,DEWITT WARD 1,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,55,32,0,0,22,1
Arkansas,DEWITT WARD 2,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,110,71,4,0,31,4
Arkansas,DEWITT WARD 3,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,155,91,4,0,60,0
Arkansas,STUTTGART WARD 1,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,180,0,3,0,49,128
Arkansas,STUTTGART WARD 2,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,375,0,6,0,95,274
Arkansas,STUTTGART WARD 3,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,396,0,6,0,104,286
Arkansas,MCFALL,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,21,0,0,0,8,13
Arkansas,CROCKETT,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,36,15,0,0,18,3
Arkansas,KEATON,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,153,35,0,0,50,68
Arkansas,MILL BAYOU,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,37,3,0,0,22,12
Arkansas,ALMYRA,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,57,8,0,0,44,5
Arkansas,PRAIRIE,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,106,55,0,0,51,0
Arkansas,LAGRUE,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,211,153,1,0,57,0
Arkansas,ST. CHARLES,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,46,17,0,0,29,0
Arkansas,CHESTER,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,52,24,0,0,28,0
Arkansas,ARKANSAS,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,27,13,0,0,14,0
Arkansas,STANLEY,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,7,2,0,0,5,0
Arkansas,GILLETT WARD 1,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,51,12,0,0,39,0
Arkansas,GILLETT WARD 2,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,53,9,1,0,43,0
Arkansas,GILLETT WARD 3,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,38,6,0,0,32,0
Arkansas,PT DELUCE,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,51,34,0,0,17,0
Arkansas,BAYOU METO,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,43,28,0,0,11,4
Arkansas,MORRIS,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,40,1,0,0,17,22
Arkansas,GUM POND,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,61,0,1,0,23,37
Arkansas,BARTON,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,32,1,0,0,18,13
Arkansas,HENTON,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,58,3,0,0,38,17
Arkansas,BREWER,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,9,2,1,0,3,3
Arkansas,GARLAND,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,27,11,1,0,8,7
Arkansas,HUMPHREY WARD 1,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,50,0,0,0,46,4
Arkansas,HUMPHREY WARD 3,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,12,0,0,0,11,1
Arkansas,DEWITT WARD 1,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,134,73,1,0,59,1
Arkansas,DEWITT WARD 2,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,170,106,5,0,54,5
Arkansas,DEWITT WARD 3,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,210,138,3,0,68,1
Arkansas,STUTTGART WARD 1,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,500,0,6,0,147,347
Arkansas,STUTTGART WARD 2,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,603,0,8,0,182,413
Arkansas,STUTTGART WARD 3,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,615,0,10,0,177,428
Arkansas,MCFALL,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,8,0,0,0,3,5
Arkansas,CROCKETT,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,5,2,0,0,3,0
Arkansas,KEATON,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,64,13,3,0,20,28
Arkansas,MILL BAYOU,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,43,3,1,0,34,5
Arkansas,ALMYRA,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,26,2,0,0,22,2
Arkansas,PRAIRIE,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,34,18,1,0,15,0
Arkansas,LAGRUE,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,122,92,0,0,29,1
Arkansas,ST. CHARLES,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,16,3,0,0,13,0
Arkansas,CHESTER,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,21,5,0,0,16,0
Arkansas,ARKANSAS,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,8,5,1,0,2,0
Arkansas,STANLEY,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,0,0,0,0,0,0
Arkansas,GILLETT WARD 1,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,17,2,0,0,15,0
Arkansas,GILLETT WARD 2,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,39,18,0,0,21,0
Arkansas,GILLETT WARD 3,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,11,5,0,0,6,0
Arkansas,PT DELUCE,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,28,18,0,0,10,0
Arkansas,BAYOU METO,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,16,11,0,0,3,2
Arkansas,MORRIS,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,36,0,0,0,16,20
Arkansas,GUM POND,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,45,0,0,0,13,32
Arkansas,BARTON,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,22,1,0,0,6,15
Arkansas,HENTON,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,17,0,0,0,11,6
Arkansas,BREWER,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,2,2,0,0,0,0
Arkansas,GARLAND,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,32,6,0,0,12,14
Arkansas,HUMPHREY WARD 1,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,4,0,0,0,4,0
Arkansas,HUMPHREY WARD 3,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,6,0,0,0,5,1
Arkansas,DEWITT WARD 1,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,18,10,0,0,8,0
Arkansas,DEWITT WARD 2,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,61,37,1,0,23,0
Arkansas,DEWITT WARD 3,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,115,66,3,0,46,0
Arkansas,STUTTGART WARD 1,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,78,0,0,0,18,60
Arkansas,STUTTGART WARD 2,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,258,0,3,0,59,196
Arkansas,STUTTGART WARD 3,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,286,0,1,0,84,201
